instance;recursions;rootTime;cleaningTime;packingTime;flowerTime;digraphTime;busyCycleBranchingTime;cycleSearchTime;tarjanTime;totalTime;firstLowerbound;firstDigraphNodes;firstCleans;tarjanString
../instances/complex/chess-n_1000;14028;103417385;636536360;121552941;78072088;18489057;400340628;253;0;1555733621;22;17;17;null
../instances/synthetic/synth-n_180-m_1627-k_4-p_0.1.txt;0;63478960;0;0;0;0;0;0;0;63480124;0;0;4;null
../instances/synthetic/synth-n_180-m_881-k_4-p_0.05.txt;0;29651739;0;0;0;0;0;0;0;29654281;0;0;4;null
../instances/synthetic/synth-n_140-m_2080-k_6-p_0.2.txt;1;135899935;24982796;3210333;0;2958176;0;7880;0;168090956;6;0;0;null
../instances/synthetic/synth-n_300-m_4762-k_8-p_0.1.txt;1;375947709;70713246;3985420;0;5735339;0;10495;0;459727404;7;0;1;null
../instances/synthetic/synth-n_50-m_91-k_6-p_0.05.txt;0;7303986;0;0;0;0;0;0;0;7306152;0;0;1;null
../instances/synthetic/synth-n_60-m_94-k_4-p_0.05.txt;0;9261531;0;0;0;0;0;0;0;9263440;0;0;1;null
../instances/synthetic/synth-n_30-m_73-k_10-p_0.1.txt;7;12618035;935376;465559;0;594581;956072;4462;0;16208054;2;0;1;null
../instances/synthetic/synth-n_300-m_4893-k_15-p_0.1.txt;1;532249362;179722703;14040392;0;8814839;0;11872;0;738863641;15;0;0;null
../instances/synthetic/synth-n_50-m_139-k_4-p_0.1.txt;2;8815627;98332;131758;0;236527;494658;4221;0;10020164;2;0;0;null
../instances/synthetic/synth-n_80-m_319-k_4-p_0.1.txt;0;17176703;0;0;0;0;0;0;0;17179291;0;0;3;null
../instances/complex/chess-n_400;0;16791480;0;0;0;0;0;0;0;16794019;0;9;1;null
../instances/complex/biology-n_19-m_99-p_0.5-20;100;13160248;13902579;3481727;0;1080478;9831020;1082;0;47197667;5;0;0;null
../instances/complex/biology-n_22-m_76-p_0.75-9;3;10968454;1466781;330094;0;460164;0;7751;0;13752141;3;0;0;null
../instances/synthetic/synth-n_275-m_2121-k_25-p_0.05.txt;1081;182219551;2651838655;176029852;149529945;25252357;450865933;660;0;3808025610;21;0;0;null
../instances/complex/usairport-n_100;0;7982489;0;0;0;0;0;0;0;7985120;0;10;0;null
../instances/synthetic/synth-n_60-m_222-k_6-p_0.1.txt;0;13960947;0;0;0;0;0;0;0;13962954;0;0;5;null
../instances/synthetic/synth-n_40-m_61-k_8-p_0.05.txt;0;5793066;0;0;0;0;0;0;0;5794615;0;0;1;null
../instances/synthetic/synth-n_60-m_428-k_8-p_0.2.txt;6;34398721;11728583;2644556;0;1939575;1409599;7533;0;53417212;7;0;0;null
../instances/complex/maayan_foodweb-n_183-m_2476;15;25013733;846986;341075;0;233742;874603;3034;0;28028970;3;0;5;null
../instances/synthetic/synth-n_200-m_4591-k_20-p_0.2.txt;1;589628575;104625465;9157416;0;5343516;0;10122;0;712176424;20;0;0;null
../instances/synthetic/synth-n_20-m_25-k_2-p_0.1.txt;0;7635174;0;0;0;0;0;0;0;7653162;0;0;1;null
../instances/complex/ucsocial-n_200;0;14365899;0;0;0;0;0;0;0;14367304;0;9;15;null
../instances/synthetic/synth-n_40-m_176-k_2-p_0.2.txt;0;12239091;0;0;0;0;0;0;0;12241359;0;0;2;null
../instances/complex/wikispeedia-n_100;0;9523525;0;0;0;0;0;0;0;9526629;0;6;0;null
../instances/synthetic/synth-n_30-m_117-k_10-p_0.2.txt;3;10270714;3336853;378067;0;903327;739235;6231;0;16315504;5;0;1;null
../instances/synthetic/synth-n_120-m_724-k_4-p_0.1.txt;0;40640684;0;0;0;0;0;0;0;40643511;0;0;4;null
../instances/synthetic/synth-n_160-m_641-k_2-p_0.05.txt;0;20417559;0;0;0;0;0;0;0;20419161;0;0;2;null
../instances/synthetic/synth-n_160-m_1324-k_2-p_0.1.txt;0;36322044;0;0;0;0;0;0;0;36322956;0;0;2;null
../instances/synthetic/synth-n_80-m_402-k_20-p_0.1.txt;113722;37793718;2654725561;1724886201;66867747;92972511;2591447265;194;0;8562325958;11;0;1;null
../instances/complex/biology-n_12-m_33-p_0.75-15;0;7466179;0;0;0;0;0;0;0;7481562;0;0;3;null
../instances/synthetic/synth-n_60-m_437-k_10-p_0.2.txt;20;36524648;20715244;2662482;0;1859731;2635891;3270;0;66881001;7;0;0;null
../instances/synthetic/synth-n_225-m_1286-k_2-p_0.05.txt;0;45526537;0;0;0;0;0;0;0;45528321;0;0;2;null
../instances/synthetic/synth-n_30-m_25-k_2-p_0.05.txt;0;5690984;0;0;0;0;0;0;0;5694626;0;0;0;null
../instances/complex/biology-n_30-m_287-p_0.9-5;637;20493935;40713810;16186355;668733;2649013;41013609;977;0;145024610;7;0;0;null
../instances/synthetic/synth-n_275-m_7718-k_8-p_0.2.txt;1;784835696;246128727;11796547;0;11437627;0;11934;0;1059297103;8;0;0;null
../instances/synthetic/synth-n_60-m_124-k_25-p_0.05.txt;3;10004556;868607;204494;0;309103;1310802;3598;0;13030943;5;0;1;null
../instances/complex/link-kv-n_700;0;36766711;0;0;0;0;0;0;0;36767666;0;162;4;null
../instances/complex/convote;0;37783543;0;0;0;0;0;0;0;37785643;0;16;13;null
../instances/synthetic/synth-n_200-m_2275-k_15-p_0.1.txt;1;253658770;85946927;8044927;0;5629563;0;10565;0;355843876;15;0;0;null
../instances/complex/biology-n_36-m_219-p_0.5-12;1368;19728295;58343278;18876946;688889;3104743;46235911;800;0;175528988;9;0;0;null
../instances/synthetic/synth-n_50-m_357-k_20-p_0.2.txt;352763;34281664;9684723509;4262593097;498252306;239805711;7324928959;246;0;25439934231;17;0;0;null
../instances/complex/ChicagoRegional-n_1000;0;14639827;0;0;0;0;0;0;0;14644563;0;87;3;null
../instances/complex/health-n_400;0;20694424;0;0;0;0;0;0;0;20695940;0;38;4;null
../instances/synthetic/synth-n_200-m_1115-k_15-p_0.05.txt;34;102100046;86356099;3828452;1335794;3720203;8017593;4242;0;213702698;9;0;0;null
../instances/complex/bitcoinalpha-n_200;0;7119052;0;0;0;0;0;0;0;7121310;0;13;0;null
../instances/synthetic/synth-n_200-m_4097-k_2-p_0.2.txt;0;134245560;0;0;0;0;0;0;0;134246921;0;0;2;null
../instances/complex/moreno_sheep-n_28-m_250;19;13196970;8693434;1038350;0;1127371;1526276;7104;0;28291300;5;0;1;null
../instances/synthetic/synth-n_80-m_193-k_6-p_0.05.txt;0;12577579;0;0;0;0;0;0;0;12579310;0;0;4;null
../instances/complex/usairport-n_800;3603;466629975;63085882;9604429;3397632;4234196;14272387;600;0;603571174;19;34;127;null
../instances/synthetic/synth-n_90-m_273-k_25-p_0.05.txt;1046;18349327;46699187;15978493;2543675;2852265;37385286;714;0;147801240;7;0;0;null
../instances/synthetic/synth-n_50-m_334-k_8-p_0.2.txt;1;24528334;3479022;630160;0;1318851;0;7590;0;30597165;6;0;2;null
../instances/synthetic/synth-n_250-m_1667-k_8-p_0.05.txt;0;120867067;0;0;0;0;0;0;0;120867895;0;0;8;null
../instances/synthetic/synth-n_100-m_568-k_10-p_0.1.txt;1;46743536;11831768;2178581;0;1644689;0;7880;0;63537174;10;0;0;null
../instances/synthetic/synth-n_160-m_3134-k_30-p_0.2.txt;157;292182304;475907280;104146535;0;9945013;147827070;2103;0;1070179773;12;0;0;null
../instances/complex/GD-n_121-m_207.mtx;0;8619524;0;0;0;0;0;0;0;8620863;0;43;0;null
../instances/synthetic/synth-n_30-m_111-k_8-p_0.2.txt;0;12928455;0;0;0;0;0;0;0;12930526;0;2;5;null
../instances/complex/talk-oc-n_700;0;17954069;0;0;0;0;0;0;0;17955997;0;2;0;null
../instances/synthetic/synth-n_200-m_4629-k_25-p_0.2.txt;9;720438709;229145406;29032075;0;8692789;11343502;5511;0;1006288558;24;0;0;null
../instances/synthetic/synth-n_120-m_871-k_15-p_0.1.txt;226;71324862;142279591;24100322;7472708;5479558;36689391;1388;0;305396968;10;0;0;null
../instances/synthetic/synth-n_60-m_243-k_25-p_0.1.txt;7853;24070960;277949253;101090620;12304694;10884701;220728252;334;0;765772983;11;0;0;null
../instances/synthetic/synth-n_20-m_48-k_2-p_0.2.txt;0;5499064;0;0;0;0;0;0;0;5502523;0;0;2;null
../instances/synthetic/synth-n_90-m_410-k_4-p_0.1.txt;0;18638969;0;0;0;0;0;0;0;18640846;0;0;4;null
../instances/synthetic/synth-n_250-m_3436-k_15-p_0.1.txt;1;315634459;112680224;6413685;0;5731567;0;7444;0;443598624;14;0;1;null
../instances/synthetic/synth-n_180-m_1962-k_25-p_0.1.txt;307;180143217;693722950;96341606;22222651;20181968;131865023;2176;0;1175918197;21;0;0;null
../instances/synthetic/synth-n_100-m_1107-k_6-p_0.2.txt;2;41670872;3374456;755818;0;1502343;733329;6837;0;48924428;4;0;2;null
../instances/synthetic/synth-n_120-m_788-k_6-p_0.1.txt;0;31439470;0;0;0;0;0;0;0;31440779;0;0;6;null
../instances/synthetic/synth-n_200-m_2488-k_30-p_0.1.txt;42812;285466044;81327121833;8377532038;2323624211;296200016;15580084021;867;0;111351147494;27;0;0;null
../instances/synthetic/synth-n_225-m_1391-k_15-p_0.05.txt;2;132093780;60893494;5420328;0;3581855;0;6361;0;204958803;14;0;0;null
../instances/synthetic/synth-n_180-m_867-k_8-p_0.05.txt;0;58635663;0;0;0;0;0;0;0;58638062;0;0;8;null
../instances/synthetic/synth-n_30-m_114-k_6-p_0.2.txt;5;12319622;1428608;311720;0;692042;724334;4083;0;16080869;3;0;1;null
../instances/synthetic/synth-n_225-m_5504-k_15-p_0.2.txt;1;557660120;174022952;15310728;0;9497433;0;13740;0;760690383;15;0;0;null
../instances/synthetic/synth-n_70-m_180-k_25-p_0.05.txt;27;18389975;4520140;514726;0;740115;2491020;4753;0;28402303;6;0;1;null
../instances/synthetic/synth-n_80-m_222-k_30-p_0.05.txt;533;26278923;38249601;9849423;1850023;2919125;27075410;705;0;121994640;6;0;1;null
../instances/synthetic/synth-n_100-m_262-k_6-p_0.05.txt;0;18485509;0;0;0;0;0;0;0;18487937;0;0;5;null
../instances/complex/biology-n_17-m_89-p_0.9-10;6;10091024;1325966;321792;0;585243;0;6084;0;13115418;2;0;0;null
../instances/complex/openflights-n_700;2;72135987;969237;695812;0;627134;794927;5124;0;75637470;7;78;63;null
../instances/complex/wikispeedia-n_200;0;13940413;0;0;0;0;0;0;0;13942137;0;8;2;null
../instances/synthetic/synth-n_40-m_112-k_8-p_0.1.txt;1;10240046;305778;172271;0;348139;0;7249;0;11406870;3;2;1;null
../instances/complex/biology-n_13-m_39-p_0.5-4;2;8929816;149518;307517;0;424931;738479;5519;0;10940884;2;0;0;null
../instances/complex/bitcoinalpha-n_1000;0;70391609;0;0;0;0;0;0;0;70392141;0;75;74;null
../instances/synthetic/synth-n_275-m_3928-k_8-p_0.1.txt;0;341336541;0;0;0;0;0;0;0;341336149;0;0;8;null
../instances/complex/temporalGraph-n_100;0;5275580;0;0;0;0;0;0;0;5290649;0;3;0;null
../instances/complex/health-n_1000;10;110973864;633376;280838;0;432478;845814;2513;0;113734807;9;135;87;null
../instances/synthetic/synth-n_30-m_97-k_2-p_0.2.txt;0;9273357;0;0;0;0;0;0;0;9275084;0;1;1;null
../instances/synthetic/synth-n_160-m_2577-k_2-p_0.2.txt;0;91836080;0;0;0;0;0;0;0;91837507;0;0;2;null
../instances/synthetic/synth-n_40-m_203-k_8-p_0.2.txt;3;21205253;3325328;556173;0;743451;730994;3728;0;26971686;6;1;0;null
../instances/synthetic/synth-n_50-m_97-k_15-p_0.05.txt;0;10516868;0;0;0;0;0;0;0;10518925;0;0;4;null
../instances/synthetic/synth-n_40-m_92-k_2-p_0.1.txt;0;9835755;0;0;0;0;0;0;0;9838230;0;1;1;null
../instances/synthetic/synth-n_120-m_1530-k_10-p_0.2.txt;1;120663952;30379603;4001553;0;3167097;0;11484;0;159608754;10;0;0;null
../instances/synthetic/synth-n_70-m_156-k_10-p_0.05.txt;0;13791884;0;0;0;0;0;0;0;13793805;0;0;4;null
../instances/complex/advotogo-n_800;0;65185771;0;0;0;0;0;0;0;65188108;0;48;31;null
../instances/synthetic/synth-n_70-m_553-k_8-p_0.2.txt;2;45802201;7107137;667936;0;1612994;0;9520;0;56313647;5;0;2;null
../instances/synthetic/synth-n_80-m_369-k_8-p_0.1.txt;0;28511567;0;0;0;0;0;0;0;28513294;0;0;7;null
../instances/synthetic/synth-n_300-m_10263-k_30-p_0.2.txt;41;1529098451;901531618;145972170;0;19001846;157609457;2876;0;2798189760;26;0;0;null
../instances/synthetic/synth-n_70-m_135-k_8-p_0.05.txt;0;12256576;0;0;0;0;0;0;0;12258403;0;0;3;null
../instances/complex/biology-n_29-m_153-p_0.9-21;3;9823539;1204072;222489;0;434048;0;5123;0;12123037;3;0;1;null
../instances/synthetic/synth-n_60-m_271-k_20-p_0.1.txt;209738;25986801;3797427450;2060311485;63604315;114039676;3755763043;282;0;11888806628;10;0;0;null
../instances/synthetic/synth-n_250-m_1575-k_6-p_0.05.txt;0;79566236;0;0;0;0;0;0;0;79567079;0;0;6;null
../instances/complex/wikispeedia-n_800;14143;166110404;750046384;206197680;77078024;30361995;514016409;395;0;2063041897;25;36;46;null
../instances/complex/biology-n_23-m_166-p_0.5-17;5399;14493876;122560326;49046725;3284408;6213597;136938993;319;0;412201398;7;0;0;null
../instances/synthetic/synth-n_70-m_538-k_4-p_0.2.txt;1;38508805;7159046;1123460;0;1864479;0;20482;0;50370002;4;0;0;null
../instances/synthetic/synth-n_30-m_60-k_2-p_0.1.txt;0;8115904;0;0;0;0;0;0;0;8119156;0;0;1;null
../instances/synthetic/synth-n_160-m_1447-k_15-p_0.1.txt;25;111152031;123535158;6039488;0;4782062;10768875;2030;0;262662055;6;0;1;null
../instances/synthetic/synth-n_160-m_2611-k_4-p_0.2.txt;0;90831704;0;0;0;0;0;0;0;90833963;0;0;4;null
../instances/synthetic/synth-n_180-m_895-k_20-p_0.05.txt;17;88035536;52951969;4560743;0;3671190;4312358;6673;0;158709933;13;0;4;null
../instances/synthetic/synth-n_180-m_1717-k_8-p_0.1.txt;0;133976545;0;0;0;0;0;0;0;133978512;0;0;8;null
../instances/synthetic/synth-n_90-m_855-k_6-p_0.2.txt;0;36454851;0;0;0;0;0;0;0;36456168;0;0;6;null
../instances/synthetic/synth-n_70-m_258-k_2-p_0.1.txt;0;8453148;0;0;0;0;0;0;0;8454446;0;0;2;null
../instances/synthetic/synth-n_80-m_170-k_4-p_0.05.txt;0;11530436;0;0;0;0;0;0;0;11533651;0;0;0;null
../instances/synthetic/synth-n_80-m_214-k_20-p_0.05.txt;157;23159244;14673375;4484450;857904;1558971;10271388;1202;0;62178466;5;0;1;null
../instances/synthetic/synth-n_200-m_4241-k_6-p_0.2.txt;1;224761809;58471960;3616744;0;5309804;0;7833;0;294170829;6;0;0;null
../instances/complex/biology-n_36-m_219-p_0.9-12;6;12314377;496878;183958;0;190081;556745;7541;0;14157802;2;0;6;null
../instances/complex/ChicagoRegional-n_500;0;7925148;0;0;0;0;0;0;0;7927454;0;21;0;null
../instances/complex/temporalGraph-n_1000;8;104697842;2067698;451114;0;782646;0;8494;0;108783584;7;7;29;null
../instances/complex/ChicagoRegional-n_300;0;4807341;0;0;0;0;0;0;0;4817351;0;8;0;null
../instances/complex/biology-n_12-m_43-p_0.5-25;8;7404352;1419025;377497;0;481637;1015757;6185;0;11242786;3;0;0;null
../instances/complex/biology-n_16-m_79-p_0.5-3;76;11975371;6620160;2753893;0;827870;5595677;4271;0;31570171;4;0;0;null
../instances/synthetic/synth-n_140-m_1046-k_6-p_0.1.txt;0;60714624;0;0;0;0;0;0;0;60716911;0;0;6;null
../instances/synthetic/synth-n_90-m_188-k_2-p_0.05.txt;0;11109044;0;0;0;0;0;0;0;11110902;0;0;0;null
../instances/complex/openflights-n_800;0;84284481;0;0;0;0;0;0;0;84285994;0;75;104;null
../instances/synthetic/synth-n_225-m_5291-k_8-p_0.2.txt;1;528130930;94314768;7263578;0;9394564;0;13660;0;643292990;8;0;0;null
../instances/complex/biology-n_45-m_326-p_0.9-16;61;21059119;11467008;2266843;605554;1518990;4558069;2606;0;44546159;9;0;0;null
../instances/synthetic/synth-n_20-m_58-k_4-p_0.2.txt;4;11501117;1282359;332549;0;543651;673953;7677;0;14917391;3;0;0;null
../instances/complex/biology-n_9-m_23-p_0.9-1;0;4930259;0;0;0;0;0;0;0;4933298;0;0;1;null
../instances/synthetic/synth-n_60-m_114-k_6-p_0.05.txt;0;10472563;0;0;0;0;0;0;0;10474548;0;0;2;null
../instances/complex/GD-n_62-m_287.mtx;7277;20016749;166578985;45040837;17964684;14453563;19451039;458;0;398684452;20;0;10;null
../instances/synthetic/synth-n_200-m_4270-k_8-p_0.2.txt;1;378150536;43558083;4418913;0;5590226;0;8945;0;433766091;8;0;0;null
../instances/complex/GD-n_36-m_57.mtx;0;6702597;0;0;0;0;0;0;0;6704198;0;1;4;null
../instances/complex/polbooks-n_105-m_441.mtx;0;9397388;0;0;0;0;0;0;0;9397994;0;0;0;null
../instances/synthetic/synth-n_40-m_47-k_6-p_0.05.txt;0;5436180;0;0;0;0;0;0;0;5437640;0;0;0;null
../instances/complex/biology-n_59-m_624-p_0.9-1;103083;26021734;2324123525;724974371;104333284;50337439;2074554830;457;0;6418684471;11;0;3;null
../instances/synthetic/synth-n_250-m_3387-k_10-p_0.1.txt;1;347142840;55374667;4820500;0;5653408;0;8601;0;414637028;10;0;0;null
../instances/synthetic/synth-n_250-m_3199-k_8-p_0.1.txt;1;312334941;44954680;3708298;0;5051626;0;11620;0;368039056;5;0;3;null
../instances/complex/temporalGraph-n_300;0;16094300;0;0;0;0;0;0;0;16098200;0;2;5;null
../instances/complex/biology-n_22-m_76-p_0.5-9;17;10672734;1422679;599909;0;409523;1767363;4457;0;15984052;2;0;0;null
../instances/synthetic/synth-n_50-m_278-k_4-p_0.2.txt;1;22589787;760780;426816;0;1079973;0;7907;0;25379156;3;0;1;null
../instances/synthetic/synth-n_180-m_3690-k_20-p_0.2.txt;1;318268299;188810119;8846867;0;5642875;0;8628;0;523917927;20;0;0;null
../instances/complex/openflights-n_200;0;13890550;0;0;0;0;0;0;0;13892383;0;12;12;null
../instances/synthetic/synth-n_140-m_2149-k_8-p_0.2.txt;1;106633797;17590679;3964500;0;3139646;0;6683;0;132438821;8;0;0;null
../instances/synthetic/synth-n_80-m_305-k_2-p_0.1.txt;0;14904416;0;0;0;0;0;0;0;14906364;0;0;1;null
../instances/synthetic/synth-n_200-m_2356-k_25-p_0.1.txt;1001;285780037;2765244063;260755595;89250600;17523766;408055337;2469;0;3943694689;13;0;0;null
../instances/synthetic/synth-n_250-m_6493-k_6-p_0.2.txt;0;333316325;0;0;0;0;0;0;0;333319007;0;0;6;null
../instances/synthetic/synth-n_300-m_4664-k_6-p_0.1.txt;0;298881097;0;0;0;0;0;0;0;298882928;0;0;6;null
../instances/synthetic/synth-n_120-m_1825-k_25-p_0.2.txt;161;175893984;432285690;62458183;21658194;7621726;61047657;2721;0;792755646;23;0;0;null
../instances/synthetic/synth-n_70-m_591-k_6-p_0.2.txt;1;33705031;3759828;1108571;0;1244431;0;6247;0;40734562;5;0;1;null
../instances/complex/biology-n_12-m_45-p_0.75-19;2;9296137;1371218;418892;0;480376;618668;5912;0;12578296;3;0;0;null
../instances/complex/ucsocial-n_800;0;169488005;0;0;0;0;0;0;0;169488512;0;48;135;null
../instances/synthetic/synth-n_80-m_186-k_8-p_0.05.txt;0;12931596;0;0;0;0;0;0;0;12933126;0;0;3;null
../instances/complex/biology-n_20-m_125-p_0.75-24;695;12428124;28341630;11041915;1592166;2376714;34312893;454;0;110540204;4;0;0;null
../instances/synthetic/synth-n_30-m_64-k_8-p_0.1.txt;0;10298397;0;0;0;0;0;0;0;10302158;0;1;2;null
../instances/synthetic/synth-n_275-m_4399-k_25-p_0.1.txt;56;539871660;539241734;62871351;0;12537898;38899220;2524;0;1208745105;14;0;0;null
../instances/synthetic/synth-n_50-m_159-k_10-p_0.1.txt;39;18497481;9659996;1063075;0;1072970;3336794;4861;0;36309170;7;0;0;null
../instances/synthetic/synth-n_180-m_3408-k_6-p_0.2.txt;1;151864107;36852950;4838341;0;4862100;0;8087;0;200472843;6;0;0;null
../instances/complex/biology-n_28-m_249-p_0.9-8;17;14957355;4502112;2055982;446729;877889;2208610;5925;0;27491197;2;0;1;null
../instances/synthetic/synth-n_300-m_2495-k_25-p_0.05.txt;248;303082940;996565891;67764499;22772030;15813026;90222527;1725;0;1562270641;14;0;0;null
../instances/synthetic/synth-n_80-m_169-k_10-p_0.05.txt;0;10535194;0;0;0;0;0;0;0;10537575;0;0;6;null
../instances/complex/bitcoinalpha-n_500;0;17692445;0;0;0;0;0;0;0;17694004;0;38;21;null
../instances/complex/bitcoinalpha-n_800;0;42251232;0;0;0;0;0;0;0;42254276;0;57;34;null
../instances/synthetic/synth-n_120-m_455-k_15-p_0.05.txt;34;38704215;15200164;2101765;0;1537125;2980150;3500;0;64486965;7;0;0;null
../instances/synthetic/synth-n_70-m_645-k_20-p_0.2.txt;201970;51047425;25595488395;6201509538;1029280885;244859398;10573021143;96;0;47427128087;11;0;0;null
../instances/complex/biology-n_12-m_33-p_0.9-15;0;4559188;0;0;0;0;0;0;0;4561774;0;0;3;null
../instances/synthetic/synth-n_100-m_346-k_30-p_0.05.txt;1422088;37708982;22686163322;15048908366;245838162;1038176117;24963138034;238;0;78374134350;12;0;0;null
../instances/synthetic/synth-n_80-m_189-k_15-p_0.05.txt;0;10344816;0;0;0;0;0;0;0;10346224;0;0;6;null
../instances/complex/health-n_500;0;24662653;0;0;0;0;0;0;0;24664108;0;72;8;null
../instances/synthetic/synth-n_200-m_4411-k_15-p_0.2.txt;1;472357037;64492447;9368499;0;5369798;0;7936;0;554027151;15;0;0;null
../instances/complex/chess-n_300;0;8482462;0;0;0;0;0;0;0;8484418;0;4;0;null
../instances/synthetic/synth-n_275-m_3815-k_6-p_0.1.txt;1;213381068;32377747;2268085;0;3761973;0;7453;0;253332462;5;0;1;null
../instances/complex/biology-n_17-m_89-p_0.75-10;25;9876988;4267025;699706;0;600244;2153789;3100;0;18817005;3;0;0;null
../instances/complex/biology-n_25-m_231-p_0.5-6;13593;15422299;280975855;120055013;4997204;7075075;287544741;424;0;876782413;7;0;0;null
../instances/synthetic/synth-n_60-m_196-k_4-p_0.1.txt;0;12379001;0;0;0;0;0;0;0;12381299;0;0;4;null
../instances/synthetic/synth-n_100-m_1231-k_25-p_0.2.txt;42039;74380928;16305084538;2841103288;525707694;116606381;4694046907;314;0;25908647065;20;0;0;null
../instances/synthetic/synth-n_120-m_1775-k_20-p_0.2.txt;6;107566559;94921891;8426232;0;3166087;4571297;6931;0;220883921;19;0;0;null
../instances/synthetic/synth-n_200-m_4160-k_10-p_0.2.txt;11;290542797;143357598;9365216;0;6801441;14915973;6507;0;468566715;8;0;0;null
../instances/synthetic/synth-n_180-m_1958-k_15-p_0.1.txt;6;133870330;55593984;7256753;0;4400620;3383293;6477;0;207299503;13;0;1;null
../instances/synthetic/synth-n_10-m_12-k_2-p_0.2.txt;0;3906837;0;0;0;0;0;0;0;3910843;0;0;0;null
../instances/synthetic/synth-n_275-m_8461-k_30-p_0.2.txt;9;1225118097;339035971;36843155;0;8165458;17969565;67418;0;1636402614;29;0;0;null
../instances/synthetic/synth-n_300-m_9050-k_4-p_0.2.txt;1;464886058;13940327;3302839;0;7476883;0;7114;0;493219337;3;0;1;null
../instances/synthetic/synth-n_20-m_20-k_4-p_0.1.txt;0;4788949;0;0;0;0;0;0;0;4794301;0;0;0;null
../instances/synthetic/synth-n_120-m_790-k_10-p_0.1.txt;9;42269404;14409855;1459438;0;1457923;1230631;5366;0;62500179;8;0;0;null
../instances/synthetic/synth-n_300-m_2561-k_30-p_0.05.txt;32341;337000587;56560344483;5783866572;2540271339;333387860;10894500066;430;0;79192681884;28;0;0;null
../instances/complex/GD-n_84-m_196.mtx;0;6901140;0;0;0;0;0;0;0;6903027;0;0;0;null
../instances/synthetic/synth-n_200-m_1093-k_4-p_0.05.txt;0;62442075;0;0;0;0;0;0;0;62444878;0;0;4;null
../instances/complex/wikispeedia-n_1000;137965;211834699;3099899778;1060353181;339779081;186228053;2631098097;142;0;8900384510;37;61;61;null
../instances/complex/health-n_200;0;8968718;0;0;0;0;0;0;0;8970595;0;16;0;null
../instances/synthetic/synth-n_300-m_5040-k_25-p_0.1.txt;1;601682937;119723770;16801276;0;6111282;0;5661;0;746595481;25;0;0;null
../instances/synthetic/synth-n_300-m_2480-k_20-p_0.05.txt;2;224758464;93651621;5440523;0;2788657;0;9025;0;329286540;17;0;2;null
../instances/synthetic/synth-n_70-m_191-k_30-p_0.05.txt;10;14364963;1078109;259941;0;279552;858196;3392;0;17420303;3;0;6;null
